Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada
0004686365|17/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$2,535,000.00|$2,431,026.08|295596|IVA:00000000.00    , A LA CUENTA 0559478361, Traspaso Presupuesto Impt AL R.F.C. GME540707CD1
0004686365|17/07/2013|0000000000|085900889270319837|003|5663|$132,961.16|$0.00|$2,563,987.24|295597|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRADOR
0004686365|17/07/2013|0000000000|085900953990319833|003|5663|$325,000.00|$0.00|$2,888,987.24|295598|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020841778923   CON RFC  GME540707CD1, CONCEPTO: TRASP DE 7892 A 10861 BANAMEX
0004686365|17/07/2013|0000000000|085900971730319835|003|5663|$1,050,000.00|$0.00|$3,938,987.24|295599|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020800108615   CON RFC  GME540707CD1, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|17/07/2013|0000000000|BNET01001307170000055984|003|5663|$160,000.00|$0.00|$4,098,987.24|295600|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001100072777   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BBVA A BNTE CONCENTRADORA
0004686365|17/07/2013|0000170713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$3,820,000.00|$278,987.24|295601|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO IMSS AL R.F.C. GME540707CD1
0004686365|17/07/2013|0000000000|13198001022732|003|5663|$55,000.00|$0.00|$333,987.24|295602|SPEI RECIBIDO DEL BANCO 0132, DEL CLIENTE GAS METROPOLITANO, DE LA CLABE 132180000001805377   CON RFC GME540707CD1, CONCEPTO: TRASPASO A BANORTE CONCENTRADORA MULTIVA
0004686365|17/07/2013|0000000000|HSBC019797|003|5663|$81,000.00|$0.00|$414,987.24|295603|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040195032347   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO DE CTA 3234 HSBC A CONCENTRADOR
0004686365|17/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$7,621.40|$0.00|$422,608.64|295604|MEXICO
0004686365|17/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$21,033.30|$0.00|$443,641.94|295605|MEXICO
0004686365|17/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$45,819.30|$0.00|$489,461.24|295606|MEXICO
0004686365|17/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$10,244.70|$0.00|$499,705.94|295607|MEXICO
0004686365|17/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$9,169.30|$0.00|$508,875.24|295608|MEXICO
0004686365|17/07/2013|0000000000|085901980450319837|003|5663|$280,000.00|$0.00|$788,875.24|295609|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020800108615   CON RFC  GME540707CD1, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|17/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$499,065.85|$289,809.39|295610|IVA:00000000.00    , A LA CUENTA 0580295526, Traspaso Recolectora Metropoli AL R.F.C. GME540707CD1
0004686365|17/07/2013|0000170713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$75,000.00|$214,809.39|295611|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000395|006|4543|$1,018.98|$0.00|$215,828.37|295612|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40128170661 NO.CHEQUE 0000395, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0695554|006|4543|$752.58|$0.00|$216,580.95|295613|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014959046 NO.CHEQUE 0695554, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0002634|006|4543|$8,065.26|$0.00|$224,646.21|295614|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 51960190201 NO.CHEQUE 0002634, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 9967221|006|4543|$3,726.06|$0.00|$228,372.27|295615|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011219106 NO.CHEQUE 9967221, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000050|006|4543|$1,425.25|$0.00|$229,797.52|295616|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017484316 NO.CHEQUE 0000050, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000159|006|4543|$859.14|$0.00|$230,656.66|295617|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50014974773 NO.CHEQUE 0000159, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000806|006|4543|$992.34|$0.00|$231,649.00|295618|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 15380400201 NO.CHEQUE 0000806, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000007|006|4543|$13,485.42|$0.00|$245,134.42|295619|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 08001251863 NO.CHEQUE 0000007, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000232|006|4543|$500.00|$0.00|$245,634.42|295620|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40125443925 NO.CHEQUE 0000232, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000075|006|4543|$1,700.00|$0.00|$247,334.42|295621|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105734762 NO.CHEQUE 0000075, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000053|006|4543|$666.00|$0.00|$248,000.42|295622|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00016271467 NO.CHEQUE 0000053, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000406|006|4543|$600.00|$0.00|$248,600.42|295623|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00106966128 NO.CHEQUE 0000406, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000073|006|4543|$800.00|$0.00|$249,400.42|295624|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40123877057 NO.CHEQUE 0000073, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0286418|006|4543|$600.00|$0.00|$250,000.42|295625|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00013854232 NO.CHEQUE 0286418, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 9653292|006|4543|$1,000.00|$0.00|$251,000.42|295626|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00010190902 NO.CHEQUE 9653292, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0506887|006|4543|$1,000.00|$0.00|$252,000.42|295627|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014459108 NO.CHEQUE 0506887, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0074410|006|4543|$1,500.00|$0.00|$253,500.42|295628|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00013498924 NO.CHEQUE 0074410, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0392452|006|4543|$1,798.20|$0.00|$255,298.62|295629|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014163195 NO.CHEQUE 0392452, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0000071|006|4543|$8,185.00|$0.00|$263,483.62|295630|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00100582957 NO.CHEQUE 0000071, REFERENCIA:
0004686365|18/07/2013|0000000000|DEP. REMOTO CH. SBC 0001095|006|4543|$715.00|$0.00|$264,198.62|295631|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50006347537 NO.CHEQUE 0001095, REFERENCIA:
0004686365|18/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$335,000.00|$0.00|$599,198.62|295632|DE LA CUENTA 0515492550, Traspaso Tpv a Concentr
0004686365|18/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$20,000.00|$0.00|$619,198.62|295633|DE LA CUENTA 0526140549, Traspaso Ref a Concentr
0004686365|18/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$230,000.00|$0.00|$849,198.62|295634|DE LA CUENTA 0662334059, Traspaso Est Carb a Conc
0004686365|18/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$300,000.00|$549,198.62|295635|IVA:00000000.00    , A LA CUENTA 0559478361, Traspaso Presupuesto prov AL R.F.C. GME540707CD1
0004686365|18/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$1,332.30|$0.00|$550,530.92|295636|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000001170713
0004686365|18/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$2,372.91|$0.00|$552,903.83|295637|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000002170713
0004686365|18/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$5,134.06|$0.00|$558,037.89|295638|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000003170713
0004686365|18/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$13,820.10|$0.00|$571,857.99|295639|TOTAL DE          3 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000007170713
0004686365|18/07/2013|0000000000|CHQ.LOC.000180|006|0004|$700.00|$0.00|$572,557.99|295640|BCO :0019 CTA. 0000816000840 NO.CHEQUE 0000000180
0004686365|18/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0001849|080|0004|$3,476.52|$0.00|$576,034.51|295641|DEPOSITO DE LA CUENTA : 0814565812
0004686365|18/07/2013|0000000000|TR004 9170358|003|5663|$92,601.71|$0.00|$668,636.22|295642|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 170713
0004686365|18/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0000020|080|0004|$5,700.00|$0.00|$674,336.22|295643|DEPOSITO DE LA CUENTA : 0851172309
0004686365|18/07/2013|0000000000|BNET01001307180000052145|003|5663|$49,314.11|$0.00|$723,650.33|295644|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|18/07/2013|0000000000|BNET01001307180000053093|003|5663|$430,000.00|$0.00|$1,153,650.33|295645|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001100072777   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|18/07/2013|0000000000|3573473188|003|5663|$120,000.00|$0.00|$1,273,650.33|295646|SPEI RECIBIDO DEL BANCO 0044, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 044180001005708509   CON RFC RFC NO DISPONIBLE, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|18/07/2013|0000000000|BNET01001307180000061096|003|5663|$36,404.72|$0.00|$1,310,055.05|295647|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BBVA A BNTE CONCENTRADORA
0004686365|18/07/2013|0000000000|TR004 9192458|003|5663|$40,000.00|$0.00|$1,350,055.05|295648|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655019944968   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER REFEREN
0004686365|18/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$4,774.50|$0.00|$1,354,829.55|295649|MEXICO
0004686365|18/07/2013|0000000000|HSBC026208|003|5663|$204,000.00|$0.00|$1,558,829.55|295650|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040195032347   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO CTA 3234 HSBC A CONCENTRADORA B
0004686365|18/07/2013|0000000000|HSBC026262|003|5663|$33,067.57|$0.00|$1,591,897.12|295651|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040293499743   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO DEP MINE Y RECUP HSBC 9974 A CO
0004686365|18/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,030,312.58|$561,584.54|295652|IVA:00000000.00    , A LA CUENTA 0580295526, Traspaso Recolectora Metropoli AL R.F.C. GME540707CD1
0004686365|18/07/2013|0000000000|085901688450319938|003|5663|$360,000.00|$0.00|$921,584.54|295653|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020800108615   CON RFC  GME540707CD1, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|18/07/2013|0000000000|085901702650319934|003|5663|$82,149.24|$0.00|$1,003,733.78|295654|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRADOR
0004686365|18/07/2013|0000180713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$915,000.00|$88,733.78|295655|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO NOMINA AL R.F.C. GME540707CD1
0004686365|18/07/2013|0000000000|HSBC039830|003|5663|$56,610.88|$0.00|$145,344.66|295656|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040293499743   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO X DEP DEL DIA 974 HSBC A CONCEN
0004686365|19/07/2013|0000000000|3573773319|003|5663|$170,000.00|$0.00|$315,344.66|295657|SPEI RECIBIDO DEL BANCO 0044, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 044180001005708509   CON RFC RFC NO DISPONIBLE, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|19/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0000528|080|0004|$988.50|$0.00|$316,333.16|295658|DEPOSITO DE LA CUENTA : 0681536537
0004686365|19/07/2013|0000000000|DEP. C/CHEQ IXE|003|0004|$16,964.40|$0.00|$333,297.56|295659| 
0004686365|19/07/2013|0000000000|DEPOSITO CHQ.BANORTE 0001123|080|0004|$1,200.00|$0.00|$334,497.56|295660|DEPOSITO DE LA CUENTA : 0178631745
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0003472|006|4543|$1,571.76|$0.00|$336,069.32|295661|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 037 CTA. 00300047244 NO.CHEQUE 0003472, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0000272|006|4543|$8,751.24|$0.00|$344,820.56|295662|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102847817 NO.CHEQUE 0000272, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0005362|006|4543|$2,011.32|$0.00|$346,831.88|295663|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102687178 NO.CHEQUE 0005362, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0000074|006|4543|$1,200.00|$0.00|$348,031.88|295664|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50009401375 NO.CHEQUE 0000074, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0000139|006|4543|$500.00|$0.00|$348,531.88|295665|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102271850 NO.CHEQUE 0000139, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0001758|006|4543|$1,000.00|$0.00|$349,531.88|295666|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102005026 NO.CHEQUE 0001758, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 8026227|006|4543|$1,300.00|$0.00|$350,831.88|295667|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011836792 NO.CHEQUE 8026227, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0002453|006|4543|$500.00|$0.00|$351,331.88|295668|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105873150 NO.CHEQUE 0002453, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0000995|006|4543|$516.00|$0.00|$351,847.88|295669|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103080129 NO.CHEQUE 0000995, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0011824|006|4543|$2,200.00|$0.00|$354,047.88|295670|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103420191 NO.CHEQUE 0011824, REFERENCIA:
0004686365|19/07/2013|0000000000|DEP. REMOTO CH. SBC 0007364|006|4543|$2,410.00|$0.00|$356,457.88|295671|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102848546 NO.CHEQUE 0007364, REFERENCIA:
0004686365|19/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$1,831.50|$0.00|$358,289.38|295672|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000001180713
0004686365|19/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$1,999.00|$0.00|$360,288.38|295673|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000007180713
0004686365|19/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$5,721.96|$0.00|$366,010.34|295674|TOTAL DE          3 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000003170713
0004686365|19/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$11,322.00|$0.00|$377,332.34|295675|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000002180713
0004686365|19/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$325,000.00|$0.00|$702,332.34|295676|DE LA CUENTA 0515492550, Traspaso Tpv a Concentr
0004686365|19/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$40,000.00|$0.00|$742,332.34|295677|DE LA CUENTA 0526140549, Traspaso Ref a Concentr
0004686365|19/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$120,000.00|$0.00|$862,332.34|295678|DE LA CUENTA 0662334059, Traspaso Est Carb a Conc
0004686365|19/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$600,000.00|$262,332.34|295679|IVA:00000000.00    , A LA CUENTA 0559478361, Traspaso Presupuesto Prov AL R.F.C. GME540707CD1
0004686365|19/07/2013|0000000000|TR004 9356312|003|5663|$26,482.92|$0.00|$288,815.26|295680|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 180713
0004686365|19/07/2013|0000000000|TR004 9356315|003|5663|$513,603.76|$0.00|$802,419.02|295681|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER CLIENTE
0004686365|19/07/2013|0000000000|HSBC017504|003|5663|$121,557.42|$0.00|$923,976.44|295682|SPEI RECIBIDO DEL BANCO 0021, DEL CLIENTE GAS METROPOLITANO  S A  DE C V, DE LA CLABE 021180040293499743   CON RFC 0GME540707CD1, CONCEPTO: TRASPASO X DEP DEL DIA 9974 HSBC A CONC
0004686365|19/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$65,701.90|$0.00|$989,678.34|295683|MEXICO
0004686365|19/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$815,322.58|$174,355.76|295684|IVA:00000000.00    , A LA CUENTA 0580295526, Traspaso Recolectora Metropoli AL R.F.C. GME540707CD1
0004686365|19/07/2013|0000190713|TRASPASO DE CTA :   0559478361|004|4264|$21,495.00|$0.00|$195,850.76|295685|DE CUENTA 0559478361, TERCEROS
0004686365|19/07/2013|0000190713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$170,000.00|$25,850.76|295686|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|19/07/2013|0000190713|DEPOSITO DE CUENTA PROPIA|262|8846|$110,000.00|$0.00|$135,850.76|295687|DE LA CUENTA 0662334059, TRASPASO EST CARB A CONCENTRAD
0004686365|19/07/2013|0000190713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$50,000.00|$85,850.76|295688|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|22/07/2013|0000000000|3573370171|003|5663|$165,000.00|$0.00|$250,850.76|295689|SPEI RECIBIDO DEL BANCO 0044, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 044180001005708509   CON RFC RFC NO DISPONIBLE, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|22/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$9,180.10|$0.00|$260,030.86|295690|MEXICO
0004686365|22/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$11,723.20|$0.00|$271,754.06|295691|MEXICO
0004686365|22/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$550.00|$0.00|$272,304.06|295692|MEXICO
0004686365|22/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$6,696.60|$0.00|$279,000.66|295693|MEXICO
0004686365|22/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$8,723.60|$0.00|$287,724.26|295694|MEXICO
0004686365|22/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$22,385.10|$0.00|$310,109.36|295695|MEXICO
0004686365|22/07/2013|0000000000|TR004 9526753|003|5663|$52,488.74|$0.00|$362,598.10|295696|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 190713
0004686365|22/07/2013|0000000000|TR004 9526754|003|5663|$67,881.82|$0.00|$430,479.92|295697|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 200713
0004686365|22/07/2013|0000000000|TR004 9526755|003|5663|$489,337.36|$0.00|$919,817.28|295698|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER CLIENTE
0004686365|22/07/2013|0000220713|DEPOSITO DE CUENTA PROPIA|262|8846|$70,000.00|$0.00|$989,817.28|295699|DE LA CUENTA 0662334059, TRASPASO EST CARB A CONCENTRA
0004686365|22/07/2013|0000220713|DEPOSITO DE CUENTA PROPIA|262|8846|$32,000.00|$0.00|$1,021,817.28|295700|DE LA CUENTA 0526140549, TRASPASO REFEREN A CONCENT
0004686365|22/07/2013|0000220713|DEPOSITO DE CUENTA PROPIA|262|8846|$830,000.00|$0.00|$1,851,817.28|295701|DE LA CUENTA 0515492550, TRASPASO TPV A CONCENTRADORA
0004686365|22/07/2013|0000000000|085900583460320330|003|5663|$125,644.93|$0.00|$1,977,462.21|295702|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
